"LAT","LON","SPEED","COURSE","HEADING","DESTINATION","FLAG","LENGTH","SHIPNAME","SHIPTYPE","SHIP_ID","WIDTH","DWT","DATETIME","PORT","date","week_nb","ship_type","port","is_parked"
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:29:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:29:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:31:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:31:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:33:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:33:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:35:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:35:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:37:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:37:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:39:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:39:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:41:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:41:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:43:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:43:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:45:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:45:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:47:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:47:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:49:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:49:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:51:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:51:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:53:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:53:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:55:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:55:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:57:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:57:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:59:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 22:59:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:01:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:01:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:03:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:03:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:05:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:05:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:07:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:07:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:09:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:09:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:11:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:11:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:13:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:13:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:15:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:15:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:17:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:17:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:19:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:19:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:21:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:21:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:23:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:23:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:25:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:25:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:27:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:27:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:29:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:29:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:31:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:31:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:33:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:33:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:35:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:35:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:37:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:37:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:39:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:39:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:41:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:41:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:43:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:43:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:45:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:45:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:47:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:47:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:49:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:49:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:51:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:51:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:53:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:53:05,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:55:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:55:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:57:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:57:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:59:03,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-17 23:59:04,"st_petersburg",2016-12-17,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:01:07,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:01:09,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:03:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:03:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:05:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:05:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:07:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:07:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:09:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:09:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:11:07,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:11:10,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:13:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:13:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:15:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:15:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:17:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:17:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:19:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:19:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:21:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:21:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:23:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:23:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:25:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:25:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:27:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:27:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:29:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:29:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:31:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:31:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:33:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:33:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:35:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:35:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:37:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:37:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:39:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:39:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:41:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:41:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:43:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:43:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:45:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:45:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:47:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:47:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:49:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:49:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:51:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:51:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:53:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:53:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:55:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:55:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:57:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:57:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:59:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 00:59:05,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 01:01:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 01:01:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 01:03:03,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 01:03:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
59.8813,30.2282,0,0,511,"SPB","RU",87,"ALANA",8,348465,14,3233,2016-12-18 01:05:04,"st_petersburg",2016-12-18,51,"Tanker","St. Petersburg",1
